----- RESPONSE DELIMITER -----
ID: Spain_411
----- RESPONSE DELIMITER -----
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: Guidelines 07/2020 on the concepts of responsible for the treatment and processor in the RGPD
Answer 75: Telecom distributor processed customer data without legitimacy by creating four unsigned contracts for Vodafone services that the data subject never consented to or signed. The DPA found the defendant acted as controller rather than processor by determining purposes and means of processing. A fine of €15,000 was imposed for violation of Article 6.1 GDPR due to lack of lawful basis for processing.
Answer 76: The DPA considered the nature and gravity of the infringement as aggravating factors under Article 83(2)(a) and the negligent character under Article 83(2)(b). Other factors were not discussed in the decision.
Answer 77: 6
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Spain_423
----- RESPONSE DELIMITER -----
Answer 1: ES
Answer 2: Spanish Agency for Data Protection
Answer 3: NO
Answer 4: 2020
Answer 5: 11
Answer 6: 1
Answer 7: XFERA MÓVILES, S.A.
Answer 8: PRIVATE
Answer 9: UNKNOWN
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: TELECOM
Answer 13: NOT_APPLICABLE
Answer 14: PROBLEMATIC_THIRD_PARTY_SHARING_STATED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: The controller processed personal data without any legitimacy; no consent was obtained and no other legal basis existed; the DPA found violation of Article 6.1 GDPR
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 40000
Answer 55: EUR
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: AGGRAVATING
Answer 60: AGGRAVATING
Answer 61: MITIGATING
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: AGGRAVATING
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: AGGRAVATING
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: XFERA MÓVILES processed personal data without legal basis when fraudsters used claimants' identity to contract telecom services; the DPA found violation of Article 6.1 GDPR as no consent or other legal basis existed; the company acknowledged the error and classified contracts as fraudulent; a €40,000 fine was imposed considering aggravating and mitigating factors.
Answer 76: The DPA considered measures taken to mitigate damages as mitigating; intentionality/negligence, basic personal identifiers affected, and link to business activity as aggravating; other factors were not discussed.
Answer 77: 6
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Spain_424
----- RESPONSE DELIMITER -----
Answer 1: ES
Answer 2: Spanish Data Protection Agency
Answer 3: NO
Answer 4: 2019
Answer 5: 11
Answer 6: 1
Answer 7: CERRAJERO ONLINE S.L.
Answer 8: PRIVATE
Answer 9: SME
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: OTHER
Answer 13: locksmith;home;services
Answer 14: NOT_DISCUSSED
Answer 15: NO
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: The controller failed to provide proper information under Article 13 GDPR, referencing repealed legislation in its privacy policy instead of complying with current transparency requirements.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: YES
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 900
Answer 55: EUR
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: MITIGATING
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: MITIGATING
Answer 70: NO
Answer 71: YES_FIRST_TIME
Answer 72: NO
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: CERRAJERO ONLINE S.L. collected personal data through website forms without providing proper information under Article 13 GDPR, referencing repealed legislation. The Spanish DPA initiated proceedings and the company paid a reduced fine of €900, acknowledging responsibility. The case involved failure to comply with transparency obligations in data collection.
Answer 76: NOT_DISCUSSED
Answer 77: 13
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Spain_427
----- RESPONSE DELIMITER -----
Answer 1: ES
Answer 2: Spanish Data Protection Agency
Answer 3: NO
Answer 4: 2019
Answer 5: 11
Answer 6: 1
Answer 7: TODOTECNICOS24H S.L.
Answer 8: PRIVATE
Answer 9: UNKNOWN
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: OTHER
Answer 13: website;technical_services
Answer 14: NOT_DISCUSSED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: YES
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 900
Answer 55: EUR
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: MITIGATING
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: MITIGATING
Answer 70: NO
Answer 71: YES_FIRST_TIME
Answer 72: NO
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: Spanish DPA initiated proceedings against TODOTECNICOS24H S.L. for failing to provide complete privacy information required by Article 13 GDPR on their website form. The company acknowledged responsibility and paid a reduced fine of €900, terminating the procedure. The DPA found violation of transparency obligations under Articles 12-14.
Answer 76: The DPA considered absence of previous infringements (Art 83(2)(e)) as mitigating and no direct benefits obtained (Art 83(2)(k)) as mitigating. Other factors were not discussed in the weighing process.
Answer 77: 13
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Spain_428
----- RESPONSE DELIMITER -----
Answer 1: ES
Answer 2: Spanish Agency for Data Protection
Answer 3: NO
Answer 4: 2020
Answer 5: 0
Answer 6: 1
Answer 7: THE WASHPOINT S.L.
Answer 8: PRIVATE
Answer 9: UNKNOWN
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: DIGITAL_SERVICES
Answer 13: NOT_APPLICABLE
Answer 14: COOKIES
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: YES
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 2000
Answer 55: EUR
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: AGGRAVATING
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: AGGRAVATING
Answer 66: AGGRAVATING
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: The Spanish DPA sanctioned THE WASHPOINT S.L. for GDPR violations on its website. The website lacked a privacy policy link despite collecting personal data through contact forms, violating Article 13. The cookie policy lacked a mechanism to reject cookies, violating LSSI Article 22.2. The DPA imposed €2,000 in total fines and ordered compliance measures.
Answer 76: The DPA discussed Article 83(2) factors briefly. It considered the category of personal data affected (g) and the manner the infringement became known (h) as aggravating factors. No mitigating factors were discussed. The assessment was limited to these two criteria.
Answer 77: 13
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Spain_429
----- RESPONSE DELIMITER -----
Answer 1: ES
Answer 2: Spanish Agency for Data Protection
Answer 3: NO
Answer 4: 2022
Answer 5: 7
Answer 6: 1
Answer 7: MINISTRY OF HEALTH OF THE COMMUNITY OF MADRID
Answer 8: PUBLIC
Answer 9: NOT_APPLICABLE
Answer 10: STATE
Answer 11: CONTROLLER
Answer 12: HEALTH
Answer 13: NOT_APPLICABLE
Answer 14: NOT_DISCUSSED
Answer 15: YES
Answer 16: YES
Answer 17: YES
Answer 18: YES
Answer 19: YES
Answer 20: AGGRAVATING
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: BREACHED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: YES
Answer 46: YES
Answer 47: NOT_DISCUSSED
Answer 48: YES
Answer 49: NOT_DISCUSSED
Answer 50: NOT_DISCUSSED
Answer 51: NOT_DISCUSSED
Answer 52: NOT_DISCUSSED
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: AGGRAVATING
Answer 60: NOT_DISCUSSED
Answer 61: MITIGATING
Answer 62: AGGRAVATING
Answer 63: NOT_DISCUSSED
Answer 64: AGGRAVATING
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: The Ministry of Health of Madrid operated a COVID-19 vaccination self-appointment system that exposed personal data due to programming errors. Personal data including DNI, phone numbers, birth dates, and health identification numbers were accessible through valid session cookies and URL manipulation. The DPA found violations of Articles 5(1)(f), 25, 32, and 33 GDPR due to inadequate security measures and failure to notify the breach.
Answer 76: The DPA discussed Article 83(2) factors but not systematically. The nature/gravity/duration was aggravating, actions to mitigate damage were mitigating, and technical/organizational measures were aggravating. Cooperation with authority was aggravating due to delayed responses.
Answer 77: 5;25;32;33
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Spain_430
----- RESPONSE DELIMITER -----
Answer 1: ES
Answer 2: Spanish Data Protection Agency
Answer 3: NO
Answer 4: 2019
Answer 5: 0
Answer 6: 1
Answer 7: SERVICIO DE SALUD DE CASTILLA-LA MANCHA
Answer 8: PUBLIC
Answer 9: NOT_APPLICABLE
Answer 10: STATE
Answer 11: CONTROLLER
Answer 12: HEALTH
Answer 13: NOT_APPLICABLE
Answer 14: RECRUITMENT_AND_HR
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NO
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: BREACHED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: EMPLOYEES
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: INVALID
Answer 36: The controller claimed legitimate interest under Article 6(1)(f) but the DPA found the processing unlawful as the data provided was excessive and not relevant to the purposes pursued, violating the confidentiality principle.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: YES
Answer 46: NOT_DISCUSSED
Answer 47: NOT_DISCUSSED
Answer 48: YES
Answer 49: NOT_DISCUSSED
Answer 50: NOT_DISCUSSED
Answer 51: NOT_DISCUSSED
Answer 52: NOT_DISCUSSED
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NOT_DISCUSSED
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: The Castilla La Mancha Health Service revealed excessive personal data about a job applicant's health-related temporary assignment to 45 professionals via email during a medical coordinator selection process. The DPA found this violated Article 5(1)(f) confidentiality principles as the health information was unrelated to the selection purposes. A warning was issued requiring implementation of appropriate technical and organizational measures.
Answer 76: NOT_DISCUSSED
Answer 77: 5
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Spain_431
----- RESPONSE DELIMITER -----
Answer 1: ES
Answer 2: Spanish Agency for Data Protection
Answer 3: NO
Answer 4: 2019
Answer 5: 0
Answer 6: 1
Answer 7: AAA
Answer 8: INDIVIDUAL
Answer 9: NOT_APPLICABLE
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: HOUSING_TOURISM
Answer 13: NOT_APPLICABLE
Answer 14: CCTV
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NOT_DISCUSSED
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 2000
Answer 55: EUR
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: AGGRAVATING
Answer 60: AGGRAVATING
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: MITIGATING
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: YES_FIRST_TIME
Answer 72: NO
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: Individual installed CCTV cameras on building facade capturing common areas without authorization. DPA found violation of data minimization principle (Article 5(1)(c) GDPR). Fine imposed for improper camera orientation affecting neighbors' privacy without justification.
Answer 76: DPA considered nature/gravity aggravating due to cameras affecting common areas. Previous infringements were mitigating as no prior violations. Other factors not systematically discussed under Article 83(2).
Answer 77: 5
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Spain_432
----- RESPONSE DELIMITER -----
Answer 1: ES
Answer 2: Spanish Data Protection Agency
Answer 3: NO
Answer 4: 2019
Answer 5: 12
Answer 6: 1
Answer 7: A.A.A.
Answer 8: INDIVIDUAL
Answer 9: NOT_APPLICABLE
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: HOUSING_TOURISM
Answer 13: NOT_APPLICABLE
Answer 14: CCTV
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: BREACHED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: YES
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 2000
Answer 55: EUR
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: AGGRAVATING
Answer 60: NOT_DISCUSSED
Answer 61: MITIGATING
Answer 62: NOT_DISCUSSED
Answer 63: MITIGATING
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: YES_FIRST_TIME
Answer 72: NO
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: Individual installed CCTV cameras capturing common areas and corridors without proper signage or authorization. Spanish DPA found violation of data minimization principle (Article 5(1)(c)) and transparency obligations. Fine of €2000 imposed considering absence of previous infringements but cameras affected common areas.
Answer 76: DPA considered nature of infringement as aggravating, absence of previous infringements as mitigating, and actions to mitigate damage as mitigating. Other factors not discussed systematically.
Answer 77: 5;13
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Spain_433
----- RESPONSE DELIMITER -----
Answer 1: ES
Answer 2: Spanish Agency for Data Protection
Answer 3: NO
Answer 4: 2020
Answer 5: 11
Answer 6: 1
Answer 7: B.B.B.
Answer 8: PRIVATE
Answer 9: UNKNOWN
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: OTHER
Answer 13: beauty;aesthetics
Answer 14: MARKETING
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NOT_DISCUSSED
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NOT_DISCUSSED
Answer 46: NOT_DISCUSSED
Answer 47: NOT_DISCUSSED
Answer 48: NOT_DISCUSSED
Answer 49: NOT_DISCUSSED
Answer 50: NOT_DISCUSSED
Answer 51: NOT_DISCUSSED
Answer 52: NOT_DISCUSSED
Answer 53: YES
Answer 54: 1000
Answer 55: EUR
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: AGGRAVATING
Answer 60: AGGRAVATING
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
